Modeled,Actual
0.472913383043265,0.4999999999999999
0.29176175812018174,0.3000000000000001
0.6949572566333208,0.6999999999999998
0.2789975793514165,0.4999999999999999
0.4960400779402017,0.6000000000000002
0.03165987271879677,0.10000000000000003
0.2267538426504222,0.20000000000000007
0.6419215333286367,0.4999999999999999
1.494539452708198,1.5000000000000002
1.2267393922667844,1.1999999999999997
0.45359294362451325,0.3000000000000001
0.9029095667410362,0.8999999999999999
0.9466287933741616,0.8999999999999999
0.8038359050702534,0.8999999999999999
1.007966254785181,1.0000000000000002
1.3229845862601326,1.3
0.4242908037994964,0.4999999999999999
0.44887735019621633,0.40000000000000013
0.8983811022468727,0.8999999999999999
0.6831021474684386,0.8000000000000003
0.8172596470356892,0.8999999999999999
0.8491385541064929,0.8999999999999999
1.076764493888791,1.0000000000000002
0.8879925446962439,0.8999999999999999
1.3505224314133637,1.3999999999999997
0.577975172701059,0.4999999999999999
1.7536695353687206,1.7
0.8086403372132901,0.8000000000000003
1.676303472766179,1.7
1.545186871958597,1.5999999999999999
1.4557739332429467,1.5000000000000002
1.4009186413715824,1.3999999999999997
2.0549897718168655,2.0
1.936392197442021,2.0
0.9689365331160207,1.0000000000000002
1.630662471628569,1.7
0.7216232466818373,0.8000000000000003
1.0439467462468377,1.0999999999999999
1.4587422804368673,1.5000000000000002
1.0713961741727258,1.3
1.9753521655146227,2.0
0.20417033065392504,0.6000000000000002
1.232574442777687,1.1999999999999997
0.6538310584923153,0.4999999999999999
0.7323882421945963,0.8000000000000003
0.8242004866078747,0.8999999999999999
1.8325810267245546,1.9000000000000001
1.7721219113117606,1.9000000000000001
2.231549417097768,2.3
2.361040747077026,2.4
1.9426000649323165,2.0999999999999996
1.4108080399319463,1.5000000000000002
1.9271602300869286,2.0
2.410996933974696,2.5
2.6952457053453625,2.7
3.4214060483300717,3.3999999999999995
1.8825354116078548,2.0
1.2678378080900465,1.1999999999999997
2.3780944397566826,2.5
3.209153576591602,3.3
2.7005902133741793,2.8999999999999995
2.4816265822632975,2.5
2.055562044718876,2.0999999999999996
3.6296434067670535,3.1000000000000005
2.2212450177423038,2.7
2.571211294414768,2.6
2.9841294387724258,3.0000000000000004
2.607465825834353,2.6
2.0700734051195284,1.9000000000000001
3.057425132232623,2.7999999999999994
4.524380913183586,5.1000000000000005
4.19836015634675,4.1
4.798851613111349,4.599999999999999
5.44324294722296,5.3
5.131042441146152,4.7
2.726077850620973,2.7999999999999994
2.114254068081383,2.2000000000000006
3.5797208305985277,3.7
3.0152588867782915,3.1000000000000005
4.149860861105477,4.3
3.8968623558020297,3.7
3.7429271922480165,3.7
4.502368519856239,4.499999999999999
3.976443761824318,3.9000000000000004
3.707122933814575,3.7
3.2698643057569377,3.3999999999999995
3.4637618952191755,3.6
3.809343025854092,4.2
3.723857237924331,4.000000000000001
6.005773205409366,5.9
5.846788990999908,5.599999999999999
4.797420513411774,5.2
5.157285126979532,5.3
7.683348216772515,7.400000000000002
6.0543040101984875,6.1000000000000005
7.729757256824182,7.200000000000002
5.513712718363655,5.700000000000001
6.354992764217671,6.3
7.484911006615198,7.200000000000002
7.333480411918208,7.1
7.942734881917196,7.6000000000000005
8.535407351340352,8.100000000000001
9.823937680957014,9.2
7.9558564677089505,8.0
7.673488019677954,7.0
8.111273709293755,7.9
7.648382790914867,7.400000000000002
7.2484700262179755,7.400000000000002
6.567458687480294,6.600000000000001
8.306971500254338,8.100000000000001
7.296152906152572,7.3
8.199536536194758,8.2
8.061941899081322,8.100000000000001
7.864525956411109,8.0
8.417748517685636,8.2
5.979967318301301,6.1000000000000005
5.703513577927006,5.700000000000001
5.256873527196116,5.3
4.618296336180026,5.0
7.869113231294623,7.8
7.823929982478111,7.9
6.565350219072715,6.700000000000001
8.665312529266993,8.5
9.56157039473586,9.6
10.719747010150577,10.6
10.524425901097889,10.5
10.623666240183098,10.4
10.592931479887188,10.6
10.18691037236096,10.1
10.193305897590738,10.2
12.533087475630719,12.3
3.9272849977611695,4.599999999999999
4.281238564432284,4.7
3.7890126640225468,4.1
8.6980375357353,8.700000000000001
8.402991351435722,8.3
6.937261860755715,7.6000000000000005
9.892704197922813,10.0
11.689088034774896,11.0
12.102508610749597,11.7
10.04955370911498,10.1
10.023167525311163,9.900000000000002
11.53443396647415,11.3
9.990896589031443,9.900000000000002
11.994846009127226,11.9
12.143423885928268,11.7
11.855918310198199,11.7
11.493128032315244,11.5
12.318419366452057,12.3
11.534543386556152,11.4
9.769081376868721,9.4
9.533333302447463,9.8
11.631056595559501,11.7
13.772347637773409,14.2
11.428701921288816,11.5
12.768198162243706,12.6
7.74892716898748,8.0
8.21054279499462,8.6
10.783917923618544,11.0
10.209984897833046,10.1
10.199069498681434,10.2
12.65873041560508,12.3
10.271649278411534,10.299999999999999
11.01194879151751,11.0
10.981837395820767,11.1
13.227177913846088,13.700000000000001
13.437227820901137,13.700000000000001
13.491291278586012,13.8
13.804421972023793,14.4
13.487534809102538,14.100000000000001
13.965278017535177,14.8
14.124077624110368,14.900000000000002
12.680563120026346,13.2
12.40708186320815,12.400000000000002
13.961055130570525,14.0
13.741490955049242,14.100000000000001
10.905042740431622,11.3
11.124923763577739,11.3
11.87113095972986,11.9
11.213589101254914,11.1
11.095759487481004,11.0
10.678755370050892,10.8
11.875406771578488,12.000000000000002
13.248764556006664,13.6
12.832496109173789,13.0
13.350543243816544,13.700000000000001
14.211870273086777,15.1
13.99126883141324,14.8
13.658636832004282,13.9
14.380361877059565,15.2
14.619939758406213,15.9
14.127142520525439,14.8
13.625733625472577,14.0
13.198202254409994,13.6
12.928278141578865,13.4
13.222896428701462,13.700000000000001
14.170986719394381,15.1
13.832756358156079,14.4
13.239567697052896,13.6
12.342086025662432,12.6
13.210458956637023,13.6
14.316042057530133,15.300000000000002
13.169537113141777,13.5
11.694867264406271,11.4
13.31437488111641,13.4
13.853485777086203,14.500000000000002
14.322046399024355,15.2
14.358186808198234,14.900000000000002
13.469582069847656,13.8
13.439943601767345,13.6
13.517720702340245,13.6
12.333314845923628,12.400000000000002
13.092599745279712,13.2
13.770948197756063,14.100000000000001
12.511917630200173,12.6
12.464156861833573,12.2
12.016037368025327,11.599999999999998
11.99207371219424,11.8
12.339752038372694,12.400000000000002
12.35984786079059,12.800000000000002
10.354291326028346,10.4
8.823421880242666,9.0
13.085072863947584,12.800000000000002
13.05654004454774,13.3
12.959079958669506,13.3
13.34565976818204,13.700000000000001
12.534735585575133,12.6
9.690208143498689,9.6
10.746130638942587,10.5
8.83433202827678,8.5
8.820420167086608,8.900000000000002
10.838662031918492,10.4
9.60933730122087,9.5
8.657024634715007,8.700000000000001
10.53661931788729,10.2
11.001003333822732,10.7
10.604488547762676,10.5
10.666609070111125,10.4
10.68660481882759,10.299999999999999
8.945365983514538,8.900000000000002
8.928092895113714,8.900000000000002
10.224864908887238,10.0
10.771025898450839,10.8
10.66797178740468,10.6
10.778820458800347,10.4
10.95470544508705,10.5
11.183675935042553,10.7
7.289374074750926,7.6000000000000005
8.662298925671251,8.6
9.707505054669804,9.5
9.207980853811646,9.100000000000001
8.025737121155707,8.100000000000001
7.499915704801327,7.500000000000001
9.683383986543467,9.4
10.625872863897984,10.2
10.118631518589718,9.8
3.981636072371316,3.9000000000000004
5.356760508777261,5.500000000000001
2.113801080790971,2.4
3.6891162797790797,4.1
5.640679670756912,5.800000000000001
5.50686532651314,5.700000000000001
5.973925030801828,6.1000000000000005
8.365326506995501,7.9
5.958734030793444,6.200000000000002
6.238374994435822,6.600000000000001
6.206802464608687,6.400000000000002
5.553328877113352,5.9
3.1790176150728677,3.3
4.429782366472575,4.599999999999999
5.39972967598522,5.599999999999999
4.449203765544974,4.8
4.44056679150854,4.7
3.5864352960429895,3.9000000000000004
4.330166072874186,4.499999999999999
5.6167755380610425,5.599999999999999
6.509628329624173,6.400000000000002
5.933165912101361,5.9
6.3629217025883,6.3
6.278825085856677,6.200000000000002
5.627486227216837,5.800000000000001
6.783534545877588,6.500000000000001
5.94626857053399,5.9
4.915110476788929,5.2
4.53771455569181,4.8
4.1202857279103755,4.3
3.9332476938038607,4.1
4.5265934469173885,4.499999999999999
5.394907910677356,5.2
5.950216834242061,6.1000000000000005
6.796757150985837,7.0
2.4499006972305746,2.7999999999999994
3.5918034433615165,3.6
4.195343832141627,4.7
2.858362482268531,2.3
2.9411374600612925,2.7
2.7475264729843762,2.6
3.0712431702731804,2.8999999999999995
1.9285505706216226,1.9000000000000001
2.822771954705676,2.7999999999999994
3.283627280784788,3.3
2.8397179464805644,2.8999999999999995
3.0948077690090963,3.1000000000000005
2.8551939326294593,2.7999999999999994
3.055621300656975,3.1000000000000005
3.431773522464279,3.4999999999999996
3.689631655149047,3.6
2.502588000634917,2.4
2.1494259965404585,2.2000000000000006
2.337108709977929,2.3
2.290421688541827,2.2000000000000006
2.2851843810169243,2.2000000000000006
2.4673001416961853,2.5
2.0395931137780754,1.9000000000000001
1.0613390804183271,0.8000000000000003
1.085486244322365,0.8000000000000003
0.6126915694058558,0.3000000000000001
1.4433701428558317,1.3999999999999997
2.2819805421067176,2.2000000000000006
2.6629629684813843,2.6
2.4987678403128855,2.6
1.9241644054074398,1.9000000000000001
1.9408191522341893,1.9000000000000001
1.4081570459029353,1.3999999999999997
1.2038075199436193,1.0999999999999999
1.3046892978220797,0.8999999999999999
2.424628331920829,2.3
1.1324664222229572,1.0000000000000002
1.720689277493339,1.5999999999999999
1.8851837049627254,1.7
1.864296021890372,1.7
1.5110504650797398,1.3999999999999997
1.724507532410342,1.7
1.9023778396975772,1.7
1.5068077102925366,1.3
1.3622339819281977,1.3
1.4745541693275326,1.3999999999999997
1.4481495920183423,1.1999999999999997
1.9001566011792903,1.5000000000000002
0.15837434920362553,0.0
0.2627856025625229,0.10000000000000003
0.9369512006272792,0.8999999999999999
0.9908173786517674,0.8999999999999999
1.2412706682869676,1.3
1.2799123317026655,1.1999999999999997
1.3105630929806789,1.3
1.048598970638558,1.0999999999999999
1.1760193854259098,1.3
0.13281494551699763,0.3000000000000001
0.5667692727582785,0.6000000000000002
0.5942441044269029,0.4999999999999999
-0.003510070918535068,0.0
0.11710690537715523,0.0
0.2074119404008989,0.10000000000000003
0.11648143487399006,0.10000000000000003
0.28322329917383404,0.3000000000000001
0.1470746100287181,0.20000000000000007
0.899556825294375,0.8000000000000003
0.4134854251442105,0.3000000000000001
0.36723950242121495,0.20000000000000007
1.0895964463838066,1.0000000000000002
1.382641844477497,1.3
0.5247853978011515,0.6999999999999998
0.7560821480804275,0.6000000000000002
1.2464002210941856,1.1999999999999997
0.8404319618194694,0.8000000000000003
0.7980922059664747,0.8000000000000003
0.8810626386400137,0.8999999999999999
1.4835622935117943,1.5000000000000002
1.423359308385072,1.3999999999999997
1.6891725678951925,1.5000000000000002
1.463184633092624,1.3
1.8971479157318534,1.7
1.6467415822008942,1.3
1.6737873063841573,1.1999999999999997
1.204833735184479,0.8999999999999999
0.7585440437952506,0.6000000000000002
0.3180668606334754,0.20000000000000007
0.31395379896776876,0.3000000000000001
0.9055144167368245,0.8999999999999999
1.1410067166219187,1.1999999999999997
0.8227962802088077,0.6999999999999998
1.0539747082716853,0.8999999999999999
0.3468793376890177,0.3000000000000001
0.09280896054464668,0.0
0.15741348488484977,0.10000000000000003
0.7071195876089478,0.6999999999999998
2.107987389883969,2.0999999999999996
1.4285459894761647,1.5000000000000002
1.531208348318011,1.5000000000000002
1.866203775801313,1.8000000000000005
1.0659745156059515,1.1999999999999997
1.3446670961526463,1.5000000000000002
1.0617461636427006,1.0000000000000002
2.3179547720054328,2.5
1.360404767473359,1.3
1.7228329648671459,1.7
0.7767375178635791,0.8000000000000003
2.5184739619096623,2.4
1.7984907893817352,1.8000000000000005
2.2202321203333226,2.3
1.9327266234082177,1.9000000000000001
1.6226087548577868,1.5999999999999999
2.6141440732268184,3.0000000000000004
5.123826623532873,5.1000000000000005
3.4815514148612383,3.8
2.4701855998449105,2.7999999999999994
2.677989958354144,3.6
1.4702326074847063,1.3
1.2558695005500635,1.3999999999999997
1.7109511735692,1.7
1.7661668392867051,1.9000000000000001
1.382839660780522,1.5000000000000002
2.463865963894858,2.5
2.91052937096536,2.7999999999999994
2.4773566581040707,2.4
2.7549196729766843,2.7999999999999994
3.1926365483036716,3.2000000000000006
2.782248469232871,2.7999999999999994
2.8175910954718506,2.7999999999999994
1.283147183752051,1.1999999999999997
1.213150998229913,1.0999999999999999
1.8683997191489503,1.8000000000000005
2.633312287059834,2.4
1.975765106429861,2.0999999999999996
3.4675070498770704,3.6
3.64275751743751,3.7
3.965540317665872,4.000000000000001
2.9624244179101047,3.3
1.589129195533905,1.5999999999999999
2.6340961893320167,2.7
1.8502034800404004,2.0
3.064824146961576,3.2000000000000006
3.2283402974030198,3.3999999999999995
2.17437628927975,2.2000000000000006
3.664890156880168,3.7
5.565660921452806,5.599999999999999
4.518133520912819,4.599999999999999
2.9050629698500123,3.1000000000000005
5.098786610106216,5.2
4.874624753405862,4.9
4.738071584921065,4.8
5.239022934161433,5.3
4.886373167445931,5.0
6.7589926820557915,6.400000000000002
5.330411892319017,5.599999999999999
5.37190799437207,5.599999999999999
3.995865544420119,4.3
5.157967295958506,5.500000000000001
5.265975914241443,5.700000000000001
5.631570948654221,5.800000000000001
6.892077997581347,6.9
6.0269347600425,6.400000000000002
7.389933486952367,7.400000000000002
6.553192319038612,6.8
6.223368702143744,6.600000000000001
5.401946179548734,5.500000000000001
2.5887005536771213,2.7
5.581267559817856,5.700000000000001
6.0111645235874365,6.3
7.373153718327104,7.500000000000001
10.783062572746118,10.9
7.159700618709644,7.400000000000002
7.6122795130301135,7.400000000000002
7.257776356899302,7.1
5.696721517758568,6.200000000000002
2.6221043619695883,2.8999999999999995
5.328516619655971,5.599999999999999
5.721126005936972,5.9
6.986256096985378,6.500000000000001
5.23132500110776,5.500000000000001
8.217599230600273,8.100000000000001
7.715444914551646,7.200000000000002
3.858401427094336,3.8
5.592425938817526,5.800000000000001
6.088856241429069,6.200000000000002
8.079364701610228,8.400000000000002
8.3731525856529,8.5
11.4338440943254,11.199999999999998
12.590048784916883,11.9
6.284697838127566,6.700000000000001
8.314204368704813,8.2
10.018999638858963,9.8
11.134880965435629,11.1
12.716664372705113,12.6
12.682220485842494,12.800000000000002
12.93624676628092,13.2
10.963789040638652,10.7
9.460142950310866,9.3
4.477014932602821,5.0
8.22969445632947,8.2
9.677689124188278,9.5
8.52259681472635,8.800000000000002
11.27840621620256,10.8
9.3257679262513,9.3
9.601248509100037,9.4
11.755388443939973,11.4
9.636828077053973,9.0
10.373309868461677,9.700000000000001
10.704349507665018,10.2
8.568336946445825,8.3
9.32605177994829,9.5
3.883271456125528,3.9000000000000004
9.108891775552285,9.100000000000001
9.019427758375738,9.100000000000001
8.85371956282833,9.100000000000001
2.0624592465645364,2.0
5.094703037063273,4.9
7.768455817704867,8.0
7.551454359071655,7.700000000000001
8.455612704157444,8.2
9.075949288719762,9.3
10.254146974500658,10.5
12.117561652055793,12.000000000000002
12.467475052553624,12.6
12.915460250219983,13.1
13.716402941399954,13.9
11.958804395109665,12.1
11.053064017971362,11.1
9.672642475478694,9.6
13.631103540494149,14.500000000000002
12.689060401484689,13.1
13.71400387005029,14.3
12.549348040320716,12.400000000000002
9.695805467589173,9.8
7.716805813749226,8.100000000000001
10.961989324036763,11.199999999999998
12.415022666402194,12.5
12.41106191136682,12.6
10.833588180763371,10.9
13.73609322290418,13.8
13.386425325074871,13.4
13.028262808190789,13.2
12.020189672630677,12.1
13.16363943774291,13.6
13.761955738353485,14.6
13.444970903818414,14.100000000000001
14.901398904242328,16.1
12.184158483435931,12.400000000000002
12.992110381783704,13.2
12.152803240771295,12.5
13.795684708174814,14.7
14.505929063478145,15.5
12.455763895542708,12.6
13.025940012912207,13.4
12.964572749446496,13.2
12.279064931906799,12.5
12.530589045914812,12.7
12.605582458057276,12.800000000000002
12.530172434216865,12.800000000000002
11.648949364912712,11.8
8.86706180045209,9.100000000000001
13.37910051739852,14.0
14.291959973429924,15.300000000000002
14.407641564592476,15.2
12.553579251926271,12.5
12.669031962921773,12.400000000000002
12.645882686797938,12.800000000000002
13.239446494529929,13.700000000000001
13.947092721395085,14.8
13.8787028346293,14.7
14.58422576830608,15.6
13.98476205381821,14.500000000000002
13.005812542264065,12.800000000000002
12.646411058987727,12.3
11.646509372699493,11.5
11.72336583872947,11.7
12.27999942660918,12.2
12.82823222654383,12.7
12.925227044861852,13.0
12.689865001945227,12.9
12.18623442553823,12.1
12.134561207797532,11.9
11.77676896350577,11.599999999999998
12.268922979381808,12.1
12.161037633357013,12.000000000000002
11.332121118222434,11.3
12.69829530989692,12.3
13.807197967838022,13.700000000000001
12.665708681347837,12.6
12.729125686604027,12.9
11.255450039429235,11.7
11.228793236877,11.7
12.79398913569941,12.9
11.787339164985326,11.599999999999998
11.57070472958174,11.3
9.81525486280434,9.8
10.917249959192576,10.7
10.85865779130587,10.7
7.331187172491716,7.500000000000001
8.667518858991953,8.700000000000001
8.456405581713993,8.400000000000002
9.241867504699384,9.3
9.975181638934027,10.0
10.448293893853846,10.2
11.448198855520364,10.9
8.469409394520486,8.5
6.920546610112998,7.3
9.037160758109138,9.100000000000001
8.85047049399721,9.0
10.864686871060506,10.8
12.0295280193791,12.1
9.807850037225174,9.900000000000002
9.750394431141526,9.6
10.26658109859317,10.2
10.894929428382767,10.9
9.670299343220465,9.700000000000001
9.447119077662895,9.3
10.60028508886542,10.7
10.483325960420393,10.7
9.889926036001636,9.900000000000002
9.118732687018317,8.900000000000002
10.29538635597206,10.0
10.25985401391142,10.4
10.301021221320191,10.299999999999999
9.309683220064116,9.6
9.031824034429414,9.3
7.746230819651952,7.8
7.097430470264207,7.1
6.796032917990145,6.9
5.66459763479161,6.1000000000000005
6.606184059647444,6.8
6.824555117741767,7.0
5.897922826386983,6.000000000000001
3.825004189449906,4.2
6.1010421303132265,6.400000000000002
6.053369853471767,6.3
6.038322927655186,6.400000000000002
6.682932269322624,7.0
5.569085154880212,5.800000000000001
6.582099004998949,6.500000000000001
7.408467448380046,7.200000000000002
7.798277938551498,7.500000000000001
7.023026236051842,7.400000000000002
6.365437582156834,6.500000000000001
9.476908377022564,9.0
6.787447252563782,6.8
5.6006589135423885,5.9
6.452275051203225,6.600000000000001
5.731392791655057,5.800000000000001
6.369085433134963,6.200000000000002
6.248469640989245,6.200000000000002
5.669787525855468,5.700000000000001
5.845326238663043,5.700000000000001
5.879264895538908,5.800000000000001
5.069049548262195,5.0
5.8224453654795365,5.800000000000001
5.281055412450506,5.500000000000001
4.618711482928594,4.8
5.906846113615147,6.3
4.000572206256033,4.499999999999999
3.7621169914754886,3.9000000000000004
4.232795742777942,4.3
4.36507472921436,4.4
4.482016368359512,4.599999999999999
4.674333158605974,4.599999999999999
4.857687520201368,4.9
3.239640796668443,3.3
4.357418917648342,4.2
3.882726689193528,3.9000000000000004
3.855313640396645,4.2
3.0440398916668188,3.2000000000000006
2.2934401147623475,2.4
3.391337256508232,3.8
2.701286977014288,3.2000000000000006
3.1393167445853165,3.3999999999999995
3.463244234328343,3.6
4.116097343643046,4.599999999999999
2.8624559117448056,3.2000000000000006
2.8998686400180884,3.2000000000000006
3.3221698674603153,3.6
3.348148706400549,3.4999999999999996
3.1955948386967346,3.3
3.0856928554972627,3.3
3.2893007680647504,3.3999999999999995
3.750058113656606,4.1
2.7916169033702003,3.3
1.1678147522119122,1.0999999999999999
1.7710451559917653,1.9000000000000001
2.085923733536008,2.2000000000000006
1.9344914247524283,2.3
1.7747821339994085,2.3
2.739317466698025,2.8999999999999995
1.8229609309727723,1.9000000000000001
1.7257498908958226,1.8000000000000005
1.9550875676621575,2.0
1.6300805914471599,1.8000000000000005
2.360631825254432,2.3
1.6355862722473453,1.7
1.288319869221744,1.3
1.252435296936706,1.1999999999999997
1.4152043382319102,1.3999999999999997
1.6719628072245223,1.7
1.2683984374992057,1.1999999999999997
1.3096985826129686,1.3
1.2452355811533933,1.1999999999999997
1.2973403811532669,1.1999999999999997
1.1133740235369527,1.0999999999999999
1.3212241763492196,1.3
1.423520219553421,1.3999999999999997
1.521501689413974,1.5000000000000002
1.77101859664641,1.8000000000000005
2.8729237200303195,3.0000000000000004
1.2857022173731094,1.3999999999999997
0.7283285743796256,0.6999999999999998
0.8150935105613172,0.8000000000000003
0.2687685831592401,0.3000000000000001
0.4924903997865801,0.4999999999999999
1.0636854026914666,1.0000000000000002
0.6825319195457499,0.6000000000000002
0.8783726556244063,0.8999999999999999
0.37057054320282257,0.4999999999999999
0.6956734687675556,0.8999999999999999
0.9844527038339338,1.3999999999999997
0.6092038857291497,0.8999999999999999
0.6850438541734059,0.8000000000000003
0.9018164860463709,1.0000000000000002
0.9457285310546754,1.0999999999999999
0.8450959586630206,1.0000000000000002
1.166407189621106,1.1999999999999997
1.0935823810363188,1.3
0.4364897665601865,0.6000000000000002
0.9938341685520005,1.0999999999999999
0.9288354523899625,1.0000000000000002
